9606.ENSP00000265371	9606.ENSP00000451040	NRP1	PGF	9606	0.99	0	0	0	0	0.27	0	0.986
9606.ENSP00000265371	9606.ENSP00000451040	NRP1	PGF	9606	0.99	0	0	0	0	0.27	0	0.986
9606.ENSP00000265371	9606.ENSP00000282397	NRP1	FLT1	9606	0.999	0	0	0	0.062	0.66	0.9	0.989
9606.ENSP00000265371	9606.ENSP00000282397	NRP1	FLT1	9606	0.999	0	0	0	0.062	0.66	0.9	0.989
9606.ENSP00000265371	9606.ENSP00000478570	NRP1	VEGFA	9606	0.999	0	0	0	0.062	0.905	0.9	0.99
9606.ENSP00000265371	9606.ENSP00000478570	NRP1	VEGFA	9606	0.999	0	0	0	0.062	0.905	0.9	0.99
9606.ENSP00000268182	9606.ENSP00000282397	IQGAP1	FLT1	9606	0.435	0	0	0	0.049	0	0	0.43
9606.ENSP00000268182	9606.ENSP00000282397	IQGAP1	FLT1	9606	0.435	0	0	0	0.049	0	0	0.43
9606.ENSP00000268182	9606.ENSP00000452786	IQGAP1	ITGB3	9606	0.54	0	0	0	0.062	0	0.5	0.099
9606.ENSP00000268182	9606.ENSP00000452786	IQGAP1	ITGB3	9606	0.54	0	0	0	0.062	0	0.5	0.099
9606.ENSP00000268182	9606.ENSP00000401303	IQGAP1	SHC1	9606	0.922	0	0	0	0.062	0.44	0	0.863
9606.ENSP00000268182	9606.ENSP00000401303	IQGAP1	SHC1	9606	0.922	0	0	0	0.062	0.44	0	0.863
9606.ENSP00000268182	9606.ENSP00000478570	IQGAP1	VEGFA	9606	0.926	0	0	0	0	0	0.9	0.295
9606.ENSP00000268182	9606.ENSP00000478570	IQGAP1	VEGFA	9606	0.926	0	0	0	0	0	0.9	0.295
9606.ENSP00000268182	9606.ENSP00000344115	IQGAP1	CDH5	9606	0.948	0	0	0	0	0	0.9	0.505
9606.ENSP00000268182	9606.ENSP00000344115	IQGAP1	CDH5	9606	0.948	0	0	0	0	0	0.9	0.505
9606.ENSP00000268182	9606.ENSP00000344456	IQGAP1	CTNNB1	9606	0.999	0	0	0	0.131	0.842	0.9	0.989
9606.ENSP00000268182	9606.ENSP00000344456	IQGAP1	CTNNB1	9606	0.999	0	0	0	0.131	0.842	0.9	0.989
9606.ENSP00000282397	9606.ENSP00000344115	FLT1	CDH5	9606	0.728	0	0	0	0.118	0.059	0	0.698
9606.ENSP00000282397	9606.ENSP00000344115	FLT1	CDH5	9606	0.728	0	0	0	0.118	0.059	0	0.698
9606.ENSP00000282397	9606.ENSP00000457421	FLT1	PECAM1	9606	0.801	0	0	0	0.07	0	0	0.795
9606.ENSP00000282397	9606.ENSP00000457421	FLT1	PECAM1	9606	0.801	0	0	0	0.07	0	0	0.795
9606.ENSP00000282397	9606.ENSP00000344456	FLT1	CTNNB1	9606	0.838	0	0	0	0	0.686	0	0.506
9606.ENSP00000282397	9606.ENSP00000344456	FLT1	CTNNB1	9606	0.838	0	0	0	0	0.686	0	0.506
9606.ENSP00000282397	9606.ENSP00000401303	FLT1	SHC1	9606	0.959	0	0	0	0	0.467	0.9	0.296
9606.ENSP00000282397	9606.ENSP00000401303	FLT1	SHC1	9606	0.959	0	0	0	0	0.467	0.9	0.296
9606.ENSP00000282397	9606.ENSP00000297904	FLT1	FIGF	9606	0.968	0	0	0	0	0.081	0.6	0.921
